transcription,file_name
THE PIRATES SEIZED THE CREW OF THE LOST SHIP,data/odiya/speaker_01/odiya_s01_464.wav
WE TRY TO REPLACE THE COIN BUT FAILED,data/odiya/speaker_01/odiya_s01_465.wav
SHE SEWED THE TOWN COAT QUITE NEATLY,data/odiya/speaker_01/odiya_s01_466.wav
THE SOFA CUSHION IS RED AND OF LIGHT WEIGHT,data/odiya/speaker_01/odiya_s01_467.wav
THE EMPTY FLASK STOOD ON THE TIN TRAY,data/odiya/speaker_01/odiya_s01_468.wav
A SPEEDY MAN CAN BEAT THIS TRACK MARK,data/odiya/speaker_01/odiya_s01_469.wav
HE BROKE A NEW SHOELACE THAT DAY,data/odiya/speaker_01/odiya_s01_470.wav
THE COFFEE STAND IS TOO HIGH FOR THE COUCH,data/odiya/speaker_01/odiya_s01_471.wav
THE URGE TO WRITE SHORT STORIES IS READ,data/odiya/speaker_01/odiya_s01_472.wav
THE PENCILS HAVE ALL BEEN USED,data/odiya/speaker_01/odiya_s01_473.wav
THE PIRATES SEIZED THE CREW OF THE LOST SHIP,data/odiya/speaker_01/odiya_s01_474.wav
WE TRIED TO REPLACE THE COIN BUT FAILED,data/odiya/speaker_01/odiya_s01_475.wav
SHE SEWED THE TORN COAT QUITE NEATLY,data/odiya/speaker_01/odiya_s01_476.wav
THE SOFA CUSHION IS RED AND OF LIGHT WEIGHT,data/odiya/speaker_01/odiya_s01_477.wav
THE JACKET HUNG ON THE BACK OF THE WIDE CHAIR,data/odiya/speaker_01/odiya_s01_478.wav
AT THAT HIGH LEVEL THE AIR IS PURE,data/odiya/speaker_01/odiya_s01_479.wav
DROP THE TO WHEN YOU ADD THE FIGURES,data/odiya/speaker_01/odiya_s01_480.wav
A FILING CASE IS NOW HARD TO BUY,data/odiya/speaker_01/odiya_s01_481.wav
AN ABRUPT STAR DOES NOT WIN THE PRIZE,data/odiya/speaker_01/odiya_s01_482.wav
WOOD IS BEST FOR MAKING TOYS AND BLOCKS,data/odiya/speaker_01/odiya_s01_483.wav
THE OFFICE PAINT WAS A DULL SAID TAN,data/odiya/speaker_01/odiya_s01_484.wav
HE KNEW THE SKILL OF THE GREAT YOUNG ACTRESS,data/odiya/speaker_01/odiya_s01_485.wav
A RAG WILL SOAK UP SPILLED WATER,data/odiya/speaker_01/odiya_s01_486.wav
A SHOWER OF DIRT FELL FROM THE HOT PIPES,data/odiya/speaker_01/odiya_s01_487.wav
THE JACKET HUNG ON THE BACK OF THE WIDE CHAIR,data/odiya/speaker_01/odiya_s01_488.wav
AT THAT HIGH LEVEL THE AIR IS PURE,data/odiya/speaker_01/odiya_s01_489.wav
DROP THE TWO WHEN YOU ADD THE FIGURES,data/odiya/speaker_01/odiya_s01_490.wav
A FILING CASE IS NOW HARD TO BIE,data/odiya/speaker_01/odiya_s01_491.wav
AN ABRUPT START DOES NOT WIN THE PRIZE,data/odiya/speaker_01/odiya_s01_492.wav
WOOD IS BEST FOR MAKING TOYS AND BLOCKS,data/odiya/speaker_01/odiya_s01_493.wav
THE OFFICE PAINT WAS A DULL SAID TAN,data/odiya/speaker_01/odiya_s01_494.wav
HE KNEW THE SKILL OF THE GREAT YOUNG ACTRESS,data/odiya/speaker_01/odiya_s01_495.wav
A RAG WILL SOAK UP SPILLED WATER,data/odiya/speaker_01/odiya_s01_496.wav
A SHOWER OF DIRT FELL FROM THE HOT PIPES,data/odiya/speaker_01/odiya_s01_497.wav
THE JACKET HUNG ON THE BACK OF THE WIDE CHAIR,data/odiya/speaker_01/odiya_s01_498.wav
AT THAT HIGH LEVEL THE AIR IS PURE,data/odiya/speaker_01/odiya_s01_499.wav
DROP THE TWO WHEN YOU ADD THE FIGURES,data/odiya/speaker_01/odiya_s01_500.wav
A FILING CASE IS NOW HARD TO BUY,data/odiya/speaker_01/odiya_s01_501.wav
AN ABRUPT START DOES NOT WIN THE PRIZE,data/odiya/speaker_01/odiya_s01_502.wav
WOOD IS BEST FOR MAKING TOYS AND BLOCKS,data/odiya/speaker_01/odiya_s01_503.wav
THE OFFICE PAINT WAS A DULL SAID DAN,data/odiya/speaker_01/odiya_s01_504.wav
HE KNEW THE SKILLS OF THE GREAT YOUNG ACTRESS,data/odiya/speaker_01/odiya_s01_505.wav
A RAG WILL SOAK UP SPILLED WATER,data/odiya/speaker_01/odiya_s01_506.wav
A SHOWER OF DIRT FELL FROM THE HOT PIPES,data/odiya/speaker_01/odiya_s01_507.wav
STEAM HISSED FROM THE BROKEN VALVE,data/odiya/speaker_01/odiya_s01_508.wav
THE CHILD ALMOST HURT THE SMALL DOG,data/odiya/speaker_01/odiya_s01_509.wav
THERE WAS A SOUND OF DRY LEAVES OUTSIDE,data/odiya/speaker_01/odiya_s01_510.wav
THE SKY THAT MORNING WAS CLEAR AND BRIGHT BLUE,data/odiya/speaker_01/odiya_s01_511.wav
TORN SCRAPS LITTERED THE STONE FLOOR,data/odiya/speaker_01/odiya_s01_512.wav
SUNDAY IS THE BEST PART OF THE WEEK,data/odiya/speaker_01/odiya_s01_513.wav
THE DOCTOR CURED HIM WITH THESE PILLS,data/odiya/speaker_01/odiya_s01_514.wav
THE NEW GIRL WAS FIRED TO DAY AT NOON,data/odiya/speaker_01/odiya_s01_515.wav
THEY FELT GAY WHEN THE SHIP ARRIVED IN PORT,data/odiya/speaker_01/odiya_s01_516.wav
ADD THE STORE'S ACCOUNT TO THE LAST CENT,data/odiya/speaker_01/odiya_s01_517.wav
STEAM HISSED FROM THE BROKEN VALVE,data/odiya/speaker_01/odiya_s01_518.wav
THE CHILD ALMOST HURT THE SMALL DOG,data/odiya/speaker_01/odiya_s01_519.wav
THERE WAS A SOUND OF DRY LEAVES OUTSIDE,data/odiya/speaker_01/odiya_s01_520.wav
THE SKY THAT MORNING WAS CLEAR AND BRIGHT BLUE,data/odiya/speaker_01/odiya_s01_521.wav
TORN SCRAPS LITTERED THE STONE FLOOR,data/odiya/speaker_01/odiya_s01_522.wav
SUNDAY IS THE BEST PART OF THE WEEK,data/odiya/speaker_01/odiya_s01_523.wav
THE DOCTOR CURED HIM WITH THESE PILLS,data/odiya/speaker_01/odiya_s01_524.wav
THE NEW GIRL WAS FIRED TODAY AT NOON,data/odiya/speaker_01/odiya_s01_525.wav
THEY FELT GAY WHEN THE SHIP ARRIVED IN PORT,data/odiya/speaker_01/odiya_s01_526.wav
ADD THE STORE'S ACCOUNT TO THE LAST CENT,data/odiya/speaker_01/odiya_s01_527.wav
STEAM HISSED FROM THE BROKEN VALVE,data/odiya/speaker_01/odiya_s01_528.wav
THE CHILD ALMOST HURT THE SMALL DOG,data/odiya/speaker_01/odiya_s01_529.wav
THERE WAS A SOUND OF DRY LEAVES OUTSIDE,data/odiya/speaker_01/odiya_s01_530.wav
THE SKY THAT MORNING WAS CLEAR AND BRIGHT BLUE,data/odiya/speaker_01/odiya_s01_531.wav
TORN SCRAPS LITTERED THE STONE FLOOR,data/odiya/speaker_01/odiya_s01_532.wav
SUNDAY IS THE BEST PART OF THE WEEK,data/odiya/speaker_01/odiya_s01_533.wav
THE DOCTOR CURED HIM WITH THESE PILLS,data/odiya/speaker_01/odiya_s01_534.wav
THE NEW GIRL WAS FIRED TODAY AT NOON,data/odiya/speaker_01/odiya_s01_535.wav
THEY FELT GAY WHEN THE SHIP ARRIVED IN PORT,data/odiya/speaker_01/odiya_s01_536.wav
AT THE STORE'S ACCOUNT TO THE LAST CENT,data/odiya/speaker_01/odiya_s01_537.wav
ACID BURNS HOLES IN WOOL CLOTH,data/odiya/speaker_01/odiya_s01_538.wav
FAIRY TALES SHOULD BE FUN TO WRITE,data/odiya/speaker_01/odiya_s01_539.wav
EIGHT MILES OR WOODLAND BURNT TO WASTE,data/odiya/speaker_01/odiya_s01_540.wav
THE THIRD ACT WAS DULL AND TIRED THE PLAYERS,data/odiya/speaker_01/odiya_s01_541.wav
A YOUNG CHILD SHOULD NOT SUFFER FRIGHT,data/odiya/speaker_01/odiya_s01_542.wav
AT THE COLUMN AND PUT THE SUM HERE,data/odiya/speaker_01/odiya_s01_543.wav
WE ADMIRE AND LOVE A GOOD COOK,data/odiya/speaker_01/odiya_s01_544.wav
THERE THE FLOOD MARK IS TEN INCHES,data/odiya/speaker_01/odiya_s01_545.wav
HE CARVED AHEAD FROM THE ROUND BLOCK OF MARBLE,data/odiya/speaker_01/odiya_s01_546.wav
SHE HAS A SMART WAY OF WEARING CLOTHES,data/odiya/speaker_01/odiya_s01_547.wav
ACID BURNS HOLES IN WOOL CLOTH,data/odiya/speaker_01/odiya_s01_548.wav
FAIRY TALES SHOULD BE FUN TO RIPE,data/odiya/speaker_01/odiya_s01_549.wav
EIGHT MILES OF WOODLAND BURN TO WASTE,data/odiya/speaker_01/odiya_s01_550.wav
THE THIRD ACT WAS DULL AND TIRED THE PLAYERS,data/odiya/speaker_01/odiya_s01_551.wav
A YOUNG CHILD SHOULD NOT SUFFER FRIGHT,data/odiya/speaker_01/odiya_s01_552.wav
ADD THE COLUMN AND PUT THE SUM HERE,data/odiya/speaker_01/odiya_s01_553.wav
WE ADMIRE AND LOVE A GOOD COOK,data/odiya/speaker_01/odiya_s01_554.wav
THERE THE FLOOD MARK IS TEN INCHES,data/odiya/speaker_01/odiya_s01_555.wav
HE CARVED AHEAD FROM THE ROUND BLOCK OF MARBLE,data/odiya/speaker_01/odiya_s01_556.wav
SHE HAS A SMART WAY OF WEARING CLOTHES,data/odiya/speaker_01/odiya_s01_557.wav
ACID BURNS HOLES IN WOOLCLOTH,data/odiya/speaker_01/odiya_s01_558.wav
FAIRY TALES SHOULD BE FUN TO WRITE,data/odiya/speaker_01/odiya_s01_559.wav
EIGHT MILES OF WOODLAND BURNED TO WASTE,data/odiya/speaker_01/odiya_s01_560.wav
THE THIRD ACT WAS DULL AND TIRED THE PLAYERS,data/odiya/speaker_01/odiya_s01_561.wav
A YOUNG CHILD SHOULD NOT SUFFER FRIGHT,data/odiya/speaker_01/odiya_s01_562.wav
ADD THE COLUMN AND PUT THE SUM HERE,data/odiya/speaker_01/odiya_s01_563.wav
WE ADMIRE AND LOVE ARE GOOD COOK,data/odiya/speaker_01/odiya_s01_564.wav
THERE THE FLOOD MARK IS TEN INCHES,data/odiya/speaker_01/odiya_s01_565.wav
HE CARVED A HEAD FROM THE ROUND BLOCK OF MARBLE,data/odiya/speaker_01/odiya_s01_566.wav
SHE HAS A SMART WAY OF WEARING CLOTHES,data/odiya/speaker_01/odiya_s01_567.wav
THE FRUIT OF A FIG TREE IS APPLE SHAPED,data/odiya/speaker_01/odiya_s01_568.wav
CORN COPS CAN BE USED TO KINDLE A FIRE,data/odiya/speaker_01/odiya_s01_569.wav
WHERE WERE THEY WHEN THE NOISE STARTED,data/odiya/speaker_01/odiya_s01_570.wav
THE PAPER BOX IS FULL OF THUMBTACKS,data/odiya/speaker_01/odiya_s01_571.wav
SELL YOUR GIFT TO A BUYER AT A GOOD GAIN,data/odiya/speaker_01/odiya_s01_572.wav
THE TONGS LAY BESIDE THE ICE PAIL,data/odiya/speaker_01/odiya_s01_573.wav
THE PETALS FALL WITH THE NEXT PUFF OF WIND,data/odiya/speaker_01/odiya_s01_574.wav
BRING YOUR BEST COMPASS TO THE THIRD CLASS,data/odiya/speaker_01/odiya_s01_575.wav
THEY COULD LAUGH ALTHOUGH THEY WERE SAD,data/odiya/speaker_01/odiya_s01_576.wav
FARMERS CAME IN TO THRESH THE OLD CROP,data/odiya/speaker_01/odiya_s01_577.wav
THE FRUIT OF A FIG TREE IS APPLE SHAPED,data/odiya/speaker_01/odiya_s01_578.wav
CORN COBS CAN BE USED TO KINDLE A FIRE,data/odiya/speaker_01/odiya_s01_579.wav
WHERE WERE THEY WHEN THE NOISE STARTED,data/odiya/speaker_01/odiya_s01_580.wav
THE PAPER BOX IS FULL OF THUMB TACKS,data/odiya/speaker_01/odiya_s01_581.wav
SELL YOUR GIFT TO A BUYER AT A GOOD GAIN,data/odiya/speaker_01/odiya_s01_582.wav
THE TONGS LAY BESIDE THE ICE PAIL,data/odiya/speaker_01/odiya_s01_583.wav
THE PETALS FALL WITH THE NEXT PUFF OF WIND,data/odiya/speaker_01/odiya_s01_584.wav
BRING YOUR BEST COMPASS TO THE TIRD CLASS,data/odiya/speaker_01/odiya_s01_585.wav
THEY COULD LAUGH ALTHOUGH THEY WERE SAD,data/odiya/speaker_01/odiya_s01_586.wav
FARMERS CAME IN TO THRESH THE OLD CROP,data/odiya/speaker_01/odiya_s01_587.wav
THE FRUIT OF A FIF TREE IS APPLE SHAPED,data/odiya/speaker_01/odiya_s01_588.wav
CORN COBS CAN BE USED TO KINDLE A FIRE,data/odiya/speaker_01/odiya_s01_589.wav
WHERE WERE THEY WHEN THE NOISE STARTED,data/odiya/speaker_01/odiya_s01_590.wav
THE PAPER BOX IS FULL OF THUMB TACKS,data/odiya/speaker_01/odiya_s01_591.wav
SELL YOU GIFT TO A BUYER AT A GOOD GAIN,data/odiya/speaker_01/odiya_s01_592.wav
THE TONGS LAY BESIDE THE ICE PAIL,data/odiya/speaker_01/odiya_s01_593.wav
THE PETALS FALL WITH THE NEXT PUFF OF WIND,data/odiya/speaker_01/odiya_s01_594.wav
BRING YOUR BEST COMPASS TO THE THIRD CLASS,data/odiya/speaker_01/odiya_s01_595.wav
THEY COULD LAUGH ALTHOUGH THEY WERE SAD,data/odiya/speaker_01/odiya_s01_596.wav
FARMERS CAME IN TO THRESH THE OLD CROP,data/odiya/speaker_01/odiya_s01_597.wav
THE BROWN HOUSE WAS ON FIRE TO THE ATTIC,data/odiya/speaker_01/odiya_s01_598.wav
THE LURE IS USED TO CATCH TROUT AND FLOUNDER,data/odiya/speaker_01/odiya_s01_599.wav
FLOAT THE SOAP ON TOP OF THE BATH WATER,data/odiya/speaker_01/odiya_s01_600.wav
A BLUE CRANE IS A TALL WADING BIRD,data/odiya/speaker_01/odiya_s01_601.wav
A FRESH START WILL WALK SUCH WONDERS,data/odiya/speaker_01/odiya_s01_602.wav
THE CLUB RENTED THE RING FOR THE FIFTH NIGHT,data/odiya/speaker_01/odiya_s01_603.wav
AFTER THE DANCE THEY WENT STRAIGHT HOME,data/odiya/speaker_01/odiya_s01_604.wav
THE HOSTESS TAUGHT THE NEW MAID TO SERVE,data/odiya/speaker_01/odiya_s01_605.wav
HE WROTE HIS LAST NOVEL THERE AT THE INN,data/odiya/speaker_01/odiya_s01_606.wav
EVEN THE WORST WILL BEAT HIS SLOW SCORE,data/odiya/speaker_01/odiya_s01_607.wav
THE BROWN HOUSE WAS ON FIRE TO THE ATTIC,data/odiya/speaker_01/odiya_s01_608.wav
THE LURE IS USED TO CATCH TROUT AND FLOUNDER,data/odiya/speaker_01/odiya_s01_609.wav
FLOAT THE SOAP ON TOP OF THE BATH WATER,data/odiya/speaker_01/odiya_s01_610.wav
A BLUE CRANE IS A TALL WADING BIRD,data/odiya/speaker_01/odiya_s01_611.wav
A FRESH START WILL WALK SUCH WONDERS,data/odiya/speaker_01/odiya_s01_612.wav
THE CLUB RENTED THE RINK FOR THE FIFTH NIGHT,data/odiya/speaker_01/odiya_s01_613.wav
AFTER THE DANCE THEY WENT STRAIGHT HOME,data/odiya/speaker_01/odiya_s01_614.wav
THE HOSTESS TAUGHT THE NEW MAID TO SERVE,data/odiya/speaker_01/odiya_s01_615.wav
HE WROTE HIS LAST NOVEL THERE AT THE INN,data/odiya/speaker_01/odiya_s01_616.wav
EVEN THE WORST WILL BEAT HIS LOW SCORE,data/odiya/speaker_01/odiya_s01_617.wav
THE BROWN HOUSE WAS ON FIRE TO THE ATTIC,data/odiya/speaker_01/odiya_s01_618.wav
THE LURE IS USED TO CATCH TROUT AND FLOUNDER,data/odiya/speaker_01/odiya_s01_619.wav
FLOAT THE SOAP ON TOP OF THE BATH WATER,data/odiya/speaker_01/odiya_s01_620.wav
A BLUE CRANE IS A TALL WADING BIRD,data/odiya/speaker_01/odiya_s01_621.wav
A FRESH START WILL WALK SUCH WONDERS,data/odiya/speaker_01/odiya_s01_622.wav
THE CLUB RENTED THE RINK FOR THE FIFTH NIGHT,data/odiya/speaker_01/odiya_s01_623.wav
AFTER THE DANCE THEY WENT STRAIGHT HOME,data/odiya/speaker_01/odiya_s01_624.wav
THE HOSTESS TAUGHT THE NEW MAID TO SERVE,data/odiya/speaker_01/odiya_s01_625.wav
HE WROTE HIS LAST NOVEL THERE AT THE INN,data/odiya/speaker_01/odiya_s01_626.wav
EVEN THE WORST WILL BEAT HIS SLOW SCORE,data/odiya/speaker_01/odiya_s01_627.wav
THE CEMENT HAD DRIED WHEN HE MOVED IT,data/odiya/speaker_01/odiya_s01_628.wav
THE LOSS OF THE SECOND SHIP WAS HARD TO TAKE,data/odiya/speaker_01/odiya_s01_629.wav
THE FLY MADE ITS WAY ALONG THE WALL,data/odiya/speaker_01/odiya_s01_630.wav
DO THAT WITH A WOODEN STICK,data/odiya/speaker_01/odiya_s01_631.wav
LIVE WIRES SHOULD BE KEPT COVERED,data/odiya/speaker_01/odiya_s01_632.wav
THE LARGE HOUSE HAD HOT WATER TAPS,data/odiya/speaker_01/odiya_s01_633.wav
IT IS HARD TO ERASE BLUE OR RED INK,data/odiya/speaker_01/odiya_s01_634.wav
WRITE AT ONCE OR YOU MAY FORGET IT,data/odiya/speaker_01/odiya_s01_635.wav
THE DOOR KNOB WAS MADE OF BRIGHT CLEAN BRASS,data/odiya/speaker_01/odiya_s01_636.wav
THE WRECK OCCERRED BY THE BANK ON MAIN STREET,data/odiya/speaker_01/odiya_s01_637.wav
THE CEMENT HAD DRIED WHEN HE MOVED IT,data/odiya/speaker_01/odiya_s01_638.wav
THE LOSS OF THE SECOND SHIP WAS HARD TO TAKE,data/odiya/speaker_01/odiya_s01_639.wav
THE FLY MEDE ITS WAY ALONG THE WALL,data/odiya/speaker_01/odiya_s01_640.wav
DO THAT WITH A WOODEN STICK,data/odiya/speaker_01/odiya_s01_641.wav
LIVE WIRES SHOULD BE KEPT COVERED,data/odiya/speaker_01/odiya_s01_642.wav
THE LARGE HOUSE HAD HOT WATER TAPS,data/odiya/speaker_01/odiya_s01_643.wav
IT IS HARD TO ERASE BLUE OR RED INK,data/odiya/speaker_01/odiya_s01_644.wav
WRITE AT ONCE OR YOU MAY FORGET IT,data/odiya/speaker_01/odiya_s01_645.wav
THE DOOR NOF WAS MADE OF BRIGHT CLEAN BRASS,data/odiya/speaker_01/odiya_s01_646.wav
THE WRECK OCCURRED BY THE BANK ON MAIN STREET,data/odiya/speaker_01/odiya_s01_647.wav
THE CEMENT HAD DRIED WHEN HE MOVED IT,data/odiya/speaker_01/odiya_s01_648.wav
THE LOSS OF THE SECOND SHIP WAS HARD TO TAKE,data/odiya/speaker_01/odiya_s01_649.wav
THE FLY MADE ITS WAY ALONG THE WALL,data/odiya/speaker_01/odiya_s01_650.wav
DO THAT WITH A WOODEN STICK,data/odiya/speaker_01/odiya_s01_651.wav
LIVE WIRES SHOULD BE KEPT COVERED,data/odiya/speaker_01/odiya_s01_652.wav
THE LARGE HOUSE HAD HOT WATER TAPS,data/odiya/speaker_01/odiya_s01_653.wav
IT IS HARD TO ERAS BLUE OR RED INK,data/odiya/speaker_01/odiya_s01_654.wav
WRITE AT ONCE OR YOU MAY FORGET IT,data/odiya/speaker_01/odiya_s01_655.wav
THE DOOR KNOB WAS MADE OF BRIGHT CLEAN BRASS,data/odiya/speaker_01/odiya_s01_656.wav
THE WRECK UCCERED BY THE BANK ON MAIN STREAT,data/odiya/speaker_01/odiya_s01_657.wav
A PENCIL WITH BLACK LEAD WRITES BEST,data/odiya/speaker_01/odiya_s01_658.wav
COAX A YOUNG CALF TO DRINK FROM A BUCKET,data/odiya/speaker_01/odiya_s01_659.wav
SCHOOLS FOR LADIES TEACH CHARM AND GRACE,data/odiya/speaker_01/odiya_s01_660.wav
THE LAMP SHONE WITH A STEADY GREEN FLAME,data/odiya/speaker_01/odiya_s01_661.wav
THEY TOOK THE AXE AND THE SAW TO THE FOREST,data/odiya/speaker_01/odiya_s01_662.wav
THE ANCIENT COIN WAS QUITE DULL AND WORN,data/odiya/speaker_01/odiya_s01_663.wav
THE SHAKY BARN FELL WITH A LOUD CRASH,data/odiya/speaker_01/odiya_s01_664.wav
JAZZ AND SWING FANS LIKE FAST MUSIC,data/odiya/speaker_01/odiya_s01_665.wav
RAKE THE RUBBISH UP AND THEN BURN IT,data/odiya/speaker_01/odiya_s01_666.wav
SLASH THE GOLD CLOTH INTO FINE RIBBONS,data/odiya/speaker_01/odiya_s01_667.wav
A PENCIL WITH BLACK LEAD WRITES BEST,data/odiya/speaker_01/odiya_s01_668.wav
COAX A YOUNG CALF TO DRINK FROM A BUCKET,data/odiya/speaker_01/odiya_s01_669.wav
SCHOOLS FOR LADIES TEACH CHARM AND GRACE,data/odiya/speaker_01/odiya_s01_670.wav
THE LAMP SHONE WITH A STEADY GREEN FLAME,data/odiya/speaker_01/odiya_s01_671.wav
THEY TOOK THE AXE AND THE SAW TO THE FOREST,data/odiya/speaker_01/odiya_s01_672.wav
THE ANCIENT COIN WAS QUITE DULL AND WORM,data/odiya/speaker_01/odiya_s01_673.wav
THE SHAKY BARN FELL WITH A LOUD CRASH,data/odiya/speaker_01/odiya_s01_674.wav
JAZZ AND SWING FANS LIKE FAST MUSIC,data/odiya/speaker_01/odiya_s01_675.wav
RAKE THE RUBBISH UP AND THEN BURN IT,data/odiya/speaker_01/odiya_s01_676.wav
SLASH THE GOLD CLOTH INTO FINE RIBBONS,data/odiya/speaker_01/odiya_s01_677.wav
A PENCIL WITH BLACK LEAD RIDES WIST,data/odiya/speaker_01/odiya_s01_678.wav
GOAX A YOUNG CALF TO DRINK FROM A BUCKET,data/odiya/speaker_01/odiya_s01_679.wav
SCHOOLS FOR LADIES TEACH CHARM AND GRACE,data/odiya/speaker_01/odiya_s01_680.wav
THE LAMP SHONE WITH A STEADY GREEN FLAME,data/odiya/speaker_01/odiya_s01_681.wav
THEY TOOK THE AXE AND THE SAW TO THE FOREST,data/odiya/speaker_01/odiya_s01_682.wav
THE ANCIENT COIN WAS QUITE DULL AND WORM,data/odiya/speaker_01/odiya_s01_683.wav
THE SHAKY BARN FELL WITH A LOUD CRASH,data/odiya/speaker_01/odiya_s01_684.wav
JAZZ AND SWING FANS LIKE FAST MUSIC,data/odiya/speaker_01/odiya_s01_685.wav
RAKE THE RUBBISH UP AND THEN BURN IT,data/odiya/speaker_01/odiya_s01_686.wav
SLASH THE GOLD CLOTH INTO FINE RIBBONS,data/odiya/speaker_01/odiya_s01_687.wav
TRY TO HAVE THE COURT DECIDE THE CASE,data/odiya/speaker_01/odiya_s01_688.wav
THEY WERE PUSHED BACK EACH TIME THE ATTACK,data/odiya/speaker_01/odiya_s01_689.wav
HE BROKE HIS TIES WITH GROUPS OF FORMER FRIENDS,data/odiya/speaker_01/odiya_s01_690.wav
THEY FLOATED ON THE RAFT TO SUN THEIR WIDE BACKS,data/odiya/speaker_01/odiya_s01_691.wav
THE MAP HAD AN X THAT MEANT NOTHING,data/odiya/speaker_01/odiya_s01_692.wav
WHITINGS ARE SMALL FISH CAUGHT IN NETS,data/odiya/speaker_01/odiya_s01_693.wav
SOME ADS SERVE TO CHEED BUYERS,data/odiya/speaker_01/odiya_s01_694.wav
JOG THE LOPE AND THE BELL RINGS WEAKLY,data/odiya/speaker_01/odiya_s01_695.wav
A WAXED FLOOR MAKES US LOSE BALANCE,data/odiya/speaker_01/odiya_s01_696.wav
MADAM THIS IS THE BEST BRAND OF CORN,data/odiya/speaker_01/odiya_s01_697.wav
TRY TO HAVE THE COURT DECIDE THE CASE,data/odiya/speaker_01/odiya_s01_698.wav
THEY ARE PUSHED BACK EACH TIME THE ATTACK,data/odiya/speaker_01/odiya_s01_699.wav
HE BROKE HIS TIES WITH GROUPS OF FORMER FRIENDS,data/odiya/speaker_01/odiya_s01_700.wav
THEY FLOATED ON THE RAFT TO SUN THEIR WHITE BACKS,data/odiya/speaker_01/odiya_s01_701.wav
THE MAP HAD AN X THAT MEANT NOTHING,data/odiya/speaker_01/odiya_s01_702.wav
WHITINGS ARE SMALL FISH CAUGHT IN NETS,data/odiya/speaker_01/odiya_s01_703.wav
SOME ADS SERVE TO CHEAT BUYERS,data/odiya/speaker_01/odiya_s01_704.wav
JERK THE ROPE AND THE BELL RINGS WEAKLY,data/odiya/speaker_01/odiya_s01_705.wav
A WAXED FLOOR MAKES US LOSE BALANCE,data/odiya/speaker_01/odiya_s01_706.wav
MADAM THIS IS THE BEST BRAND OF CORN,data/odiya/speaker_01/odiya_s01_707.wav
TRY TO HAVE THE COURT DECIDE THE CASE,data/odiya/speaker_01/odiya_s01_708.wav
THEY ARE PUSHED BACK EACH TIME THEY ATTACK,data/odiya/speaker_01/odiya_s01_709.wav
HE BROKE HIS TIES WITH GROUPS OF FORMER FRIENDS,data/odiya/speaker_01/odiya_s01_710.wav
THEY FLOATED ON THE RAFT TO SUN THEIR WIDE BACKS,data/odiya/speaker_01/odiya_s01_711.wav
THE MAP HAD AN X THAT MEANT NOTHING,data/odiya/speaker_01/odiya_s01_712.wav
WHITINGS OF SMALL FISH CAUGHT IN NETS,data/odiya/speaker_01/odiya_s01_713.wav
SOME ADS SERVE TO CHEAT BUYERS,data/odiya/speaker_01/odiya_s01_714.wav
JERK THE ROPE AND THE BELL RINGS WEAKLY,data/odiya/speaker_01/odiya_s01_715.wav
A WAXED FLOOR MAKES US LOSE BALANCE,data/odiya/speaker_01/odiya_s01_716.wav
MADAM THIS IS THE BEST BRAND OF CORN,data/odiya/speaker_01/odiya_s01_717.wav
ON THE ISLANDS THE SEA BREEZE IS SOFT AND MILD THE PLAY BEGAN AS SOON AS WE SAT DOWN,data/odiya/speaker_01/odiya_s01_718.wav
THIS WILL LEAD THE WORLD TO MORE SOUND AND FURY,data/odiya/speaker_01/odiya_s01_719.wav
ADD SALT BEFORE YOU FRY THE EGG,data/odiya/speaker_01/odiya_s01_720.wav
THE RUSH FOR FUNDS REACHED ITS PEAK TUESDAY,data/odiya/speaker_01/odiya_s01_721.wav
THE BIRCH LOOKED STARK WHITE AND LONESOME,data/odiya/speaker_01/odiya_s01_722.wav
THE BOX IS HELD BY A BRIGHT RED SNAPPER,data/odiya/speaker_01/odiya_s01_723.wav
TO MAKE PURE ICE YOU FREEZE WATER,data/odiya/speaker_01/odiya_s01_724.wav
THE FIRST WORM GETS SNAPPED EARLY,data/odiya/speaker_01/odiya_s01_725.wav
JUMP THE FENCE AND HURRY UP THE BANK,data/odiya/speaker_01/odiya_s01_726.wav
ON THE ISLANDS THE SEA BREEZE IS SOFT AND MILD,data/odiya/speaker_01/odiya_s01_727.wav
THE PLAY BEGAN AS SOON AS WE SAT DOWN,data/odiya/speaker_01/odiya_s01_728.wav
THIS WILL LEAD THE WORLD TO MORE SOUND AND FURY,data/odiya/speaker_01/odiya_s01_729.wav
ADD SALT BEFORE YOU FRY THE EGG,data/odiya/speaker_01/odiya_s01_730.wav
THE RUSH FOR FUNDS REACHED ITS PEAK TUESDAY,data/odiya/speaker_01/odiya_s01_731.wav
THE BIRCH LOOKED STARK WHITE AND LONESOME,data/odiya/speaker_01/odiya_s01_732.wav
THE BOX IS HELD BY A BRIGHT RED SNAPPER,data/odiya/speaker_01/odiya_s01_733.wav
TO MAKE PURE ICE YOU FREEZE WATER,data/odiya/speaker_01/odiya_s01_734.wav
THE FIRST WORM GETS SNAPPED EARLY,data/odiya/speaker_01/odiya_s01_735.wav
JUMP THE FINCE AND HURRY UP THE BANK,data/odiya/speaker_01/odiya_s01_736.wav
ON THE ISLANDS THE SEA BREEZE IS SOFT AND MILD,data/odiya/speaker_01/odiya_s01_737.wav
